age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,self-employed,married,tertiary,no,13150,no,no,cellular,14,aug,4.8,1,102,2,failure,no
33,services,married,secondary,no,46500,no,yes,cellular,24,jul,3.0,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,65950,no,no,telephone,30,apr,1.1,2,-1,0,unknown,no
41,technician,single,tertiary,no,0,yes,no,cellular,19,nov,11.1,6,-1,0,unknown,no
35,admin.,divorced,secondary,no,54250,no,no,cellular,4,feb,3.8,6,97,12,other,yes
42,management,married,tertiary,no,9350,no,no,cellular,11,aug,1.6,1,-1,0,unknown,no
33,admin.,single,secondary,no,33650,yes,no,unknown,14,may,3.8,2,-1,0,unknown,no
47,blue-collar,married,unknown,no,122900,no,no,cellular,24,jul,3.4,3,-1,0,unknown,no
39,blue-collar,married,secondary,no,260050,no,no,unknown,9,jun,5.8,1,-1,0,unknown,no
27,admin.,married,secondary,no,21800,yes,no,cellular,21,jul,7.3,1,-1,0,unknown,no
39,services,married,secondary,no,16150,no,no,cellular,3,dec,30.6,3,182,3,other,no
41,admin.,divorced,secondary,no,13500,yes,no,unknown,5,may,4.2,1,-1,0,unknown,no
46,management,divorced,secondary,no,18050,yes,no,unknown,19,may,1.9,7,-1,0,unknown,no
37,unemployed,married,secondary,no,41500,no,no,unknown,17,jun,5.4,3,-1,0,unknown,no
36,services,single,primary,no,2900,yes,no,unknown,6,may,2.7,1,-1,0,unknown,no
37,blue-collar,married,primary,no,0,yes,no,unknown,5,may,1.8,1,-1,0,unknown,no
37,management,married,tertiary,no,25100,yes,no,cellular,7,may,9.7,1,351,1,failure,no
35,admin.,married,secondary,no,262500,yes,no,cellular,15,apr,6.2,2,146,1,failure,no
54,services,married,secondary,yes,0,yes,no,unknown,6,may,2.8,3,-1,0,unknown,no
49,services,married,secondary,no,234850,yes,no,cellular,31,jul,1.6,1,-1,0,unknown,no
33,management,single,tertiary,no,44800,yes,no,cellular,19,nov,10.1,1,-1,0,unknown,no
41,self-employed,married,primary,no,10200,no,no,cellular,13,aug,2.4,7,-1,0,unknown,no
40,management,married,tertiary,no,209500,no,no,unknown,9,may,4.8,4,-1,0,unknown,no
22,admin.,single,tertiary,no,44850,yes,no,cellular,4,may,2.1,4,89,4,success,no
78,retired,married,unknown,no,240350,no,no,telephone,22,oct,17.2,4,-1,0,unknown,yes
58,management,married,tertiary,no,369350,no,no,telephone,17,nov,1.9,1,-1,0,unknown,no
49,technician,divorced,secondary,yes,-37850,yes,yes,unknown,2,jun,1.6,1,-1,0,unknown,no
31,technician,single,secondary,no,378350,no,no,cellular,14,may,5.3,1,276,2,failure,no
32,services,single,secondary,no,4550,no,no,cellular,29,jul,4.5,5,-1,0,unknown,no
37,management,married,tertiary,no,29300,yes,no,cellular,11,jul,2.9,2,-1,0,unknown,no
51,technician,married,secondary,no,8800,no,no,unknown,6,jun,4.1,4,-1,0,unknown,no
40,blue-collar,married,secondary,no,-30250,yes,yes,cellular,21,nov,1.8,1,171,1,failure,no
31,blue-collar,single,primary,no,252900,yes,no,unknown,20,may,3.1,1,-1,0,unknown,no
53,retired,married,secondary,no,248400,no,no,cellular,8,feb,2.1,1,333,1,other,no
25,admin.,single,secondary,no,15200,no,no,unknown,16,may,9.2,3,-1,0,unknown,no
53,unemployed,married,secondary,no,78050,no,no,cellular,20,nov,12.0,2,-1,0,unknown,no
37,management,single,tertiary,no,34400,no,no,cellular,18,aug,2.1,3,174,5,failure,no
56,admin.,married,secondary,no,19100,no,no,cellular,20,apr,5.1,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,9200,no,no,cellular,3,feb,2.3,2,6,1,other,no
57,technician,married,secondary,no,0,no,no,cellular,7,jul,4.4,1,-1,0,unknown,no
65,retired,divorced,secondary,no,41400,no,no,cellular,13,jul,5.6,1,-1,0,unknown,yes
55,blue-collar,married,unknown,no,83250,no,no,telephone,30,jul,2.0,2,-1,0,unknown,no
46,admin.,divorced,secondary,no,-31850,yes,no,cellular,8,may,4.1,1,172,1,failure,no
46,management,single,tertiary,no,15550,yes,yes,cellular,27,oct,2.1,1,158,1,failure,no
36,blue-collar,married,secondary,no,314500,yes,no,unknown,3,jun,0.8,20,-1,0,unknown,no
30,admin.,married,tertiary,no,25050,yes,yes,cellular,25,may,2.0,1,-1,0,unknown,no
60,self-employed,single,secondary,no,15600,yes,no,unknown,2,jun,4.0,2,-1,0,unknown,no
43,housemaid,married,primary,no,67100,yes,yes,unknown,9,may,1.3,2,-1,0,unknown,no
27,admin.,single,secondary,no,-27500,yes,no,cellular,9,feb,3.4,3,195,15,other,no
32,services,married,secondary,no,12150,yes,yes,unknown,6,may,2.9,1,-1,0,unknown,no
40,technician,married,secondary,no,25150,yes,no,unknown,14,may,2.6,3,-1,0,unknown,no
26,management,married,tertiary,no,850,no,yes,cellular,11,jul,9.2,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,15500,yes,no,cellular,29,jul,2.9,3,-1,0,unknown,no
33,management,single,tertiary,no,17450,no,no,cellular,22,aug,3.5,1,-1,0,unknown,no
37,blue-collar,single,tertiary,no,61100,no,no,unknown,27,may,4.0,2,-1,0,unknown,no
37,technician,divorced,secondary,no,-1200,yes,no,cellular,4,feb,1.1,2,-1,0,unknown,no
33,technician,married,secondary,no,30150,yes,no,unknown,20,may,6.3,1,-1,0,unknown,no
27,admin.,single,tertiary,no,15650,no,yes,cellular,3,sep,3.3,1,93,3,success,no
34,technician,married,secondary,no,1100,no,no,cellular,21,aug,5.0,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,250,yes,no,unknown,26,may,3.4,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,-15900,yes,no,cellular,14,jul,2.8,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,91600,yes,no,cellular,17,jul,1.8,1,-1,0,unknown,no
29,technician,married,tertiary,no,33800,no,no,cellular,28,jul,8.3,4,-1,0,unknown,no
41,blue-collar,married,primary,no,10000,no,yes,cellular,31,jul,5.7,2,-1,0,unknown,no
35,technician,married,secondary,no,28450,yes,no,unknown,21,may,8.6,5,-1,0,unknown,no
32,blue-collar,married,secondary,no,47200,no,no,cellular,13,may,4.4,2,362,1,other,no
44,entrepreneur,married,secondary,no,8400,no,no,unknown,19,jun,3.3,2,-1,0,unknown,no
59,retired,married,primary,no,200350,no,no,cellular,28,may,10.2,3,63,6,failure,no
30,services,single,unknown,no,17350,yes,no,unknown,21,may,4.3,1,-1,0,unknown,no
31,admin.,married,secondary,no,22700,yes,no,unknown,4,jun,2.5,1,-1,0,unknown,no
38,unemployed,married,secondary,no,10250,yes,no,unknown,20,may,6.5,2,-1,0,unknown,no
38,self-employed,married,primary,no,30900,no,no,cellular,9,jul,3.6,1,-1,0,unknown,no
49,technician,married,tertiary,no,147500,yes,no,cellular,22,aug,2.0,16,-1,0,unknown,no
42,admin.,divorced,secondary,no,7700,yes,no,cellular,13,may,2.7,2,-1,0,unknown,no
53,admin.,single,secondary,no,32700,no,no,unknown,10,jul,1.6,1,-1,0,unknown,yes
54,blue-collar,married,secondary,no,74350,yes,no,unknown,14,may,5.5,16,-1,0,unknown,no
34,blue-collar,married,secondary,no,85500,yes,yes,unknown,19,may,3.6,3,-1,0,unknown,no
42,technician,married,secondary,no,15750,yes,no,unknown,6,may,4.8,2,-1,0,unknown,no
41,management,divorced,tertiary,no,45100,yes,no,cellular,3,apr,2.7,1,-1,0,unknown,no
32,housemaid,married,secondary,no,7800,no,yes,cellular,28,aug,1.9,4,-1,0,unknown,no
51,admin.,married,secondary,no,208900,yes,no,cellular,20,nov,3.3,4,174,1,failure,no
54,blue-collar,married,primary,no,-43200,yes,no,telephone,7,may,13.1,3,363,5,failure,no
29,housemaid,single,tertiary,no,950,no,no,cellular,4,may,5.0,1,88,4,success,yes
41,admin.,married,primary,no,-15300,yes,no,unknown,15,may,8.8,1,-1,0,unknown,yes
58,management,married,tertiary,no,0,no,no,cellular,14,sep,6.5,2,-1,0,unknown,yes
61,blue-collar,married,secondary,no,34050,yes,no,telephone,19,aug,3.4,6,492,2,failure,no
33,management,single,tertiary,no,71550,no,no,cellular,30,apr,2.1,1,85,2,failure,no
43,housemaid,married,secondary,no,7500,no,no,telephone,28,jul,5.3,7,-1,0,unknown,no
46,management,married,tertiary,no,5500,yes,yes,cellular,20,aug,4.6,5,-1,0,unknown,no
48,technician,married,secondary,no,707400,yes,no,cellular,18,aug,1.9,2,-1,0,unknown,no
29,management,single,tertiary,no,521800,no,no,unknown,27,may,2.2,2,-1,0,unknown,no
33,technician,single,secondary,no,190300,yes,no,cellular,8,may,2.1,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,69200,yes,no,unknown,15,may,19.9,4,-1,0,unknown,yes
34,services,married,secondary,no,-2600,no,no,unknown,13,aug,0.7,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,14000,yes,yes,cellular,31,jul,1.6,50,-1,0,unknown,no
41,management,married,tertiary,no,2550,no,no,cellular,25,aug,2.8,8,-1,0,unknown,no
38,entrepreneur,married,unknown,no,56700,yes,no,cellular,7,may,4.7,4,332,3,failure,no
53,technician,divorced,secondary,no,8650,no,yes,cellular,21,nov,7.4,2,143,1,failure,no
29,blue-collar,married,primary,no,214050,yes,no,unknown,4,jun,4.4,2,-1,0,unknown,no
34,admin.,married,tertiary,no,7100,yes,no,cellular,13,may,8.2,1,-1,0,unknown,yes
48,services,married,secondary,no,306350,yes,no,unknown,15,may,2.1,1,-1,0,unknown,no
28,blue-collar,married,primary,no,16200,yes,no,unknown,5,may,3.4,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,850,yes,no,cellular,12,may,5.4,1,-1,0,unknown,no
41,blue-collar,married,primary,no,11800,yes,no,telephone,11,may,1.6,1,356,2,failure,no
23,technician,single,tertiary,no,56450,yes,no,unknown,28,may,13.9,1,-1,0,unknown,yes
36,technician,married,tertiary,no,73650,yes,yes,cellular,11,may,3.9,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,37550,yes,yes,cellular,17,nov,22.2,1,-1,0,unknown,yes
35,blue-collar,married,primary,no,49700,yes,no,unknown,23,may,23.0,8,-1,0,unknown,yes
29,blue-collar,single,secondary,no,0,no,no,unknown,21,may,10.9,1,-1,0,unknown,no
27,management,single,tertiary,no,6800,no,yes,cellular,8,jul,2.9,1,-1,0,unknown,no
29,unemployed,single,tertiary,no,5550,no,no,cellular,6,feb,2.1,2,-1,0,unknown,no
60,retired,married,tertiary,no,109800,no,no,cellular,15,jun,5.8,3,-1,0,unknown,no
51,services,married,secondary,no,10450,no,no,unknown,12,jun,2.1,1,-1,0,unknown,no
31,services,single,secondary,no,6200,yes,no,unknown,3,jun,3.1,4,-1,0,unknown,no
43,self-employed,married,secondary,yes,-70750,no,no,cellular,10,jul,1.5,1,-1,0,unknown,no
36,technician,single,secondary,no,375150,yes,no,unknown,4,jun,0.9,1,-1,0,unknown,no
59,retired,married,secondary,no,49850,no,yes,cellular,11,aug,4.7,4,-1,0,unknown,no
37,admin.,single,secondary,no,0,no,no,cellular,9,jul,7.1,6,-1,0,unknown,no
50,admin.,divorced,secondary,no,11850,no,yes,telephone,5,nov,3.3,1,-1,0,unknown,yes
20,student,single,secondary,no,10750,no,no,cellular,21,aug,4.3,4,183,1,other,yes
29,admin.,married,secondary,no,22250,yes,no,unknown,28,may,8.7,2,-1,0,unknown,no
35,technician,single,secondary,no,21650,yes,no,unknown,8,may,3.2,2,-1,0,unknown,no
41,admin.,single,secondary,no,223200,yes,no,telephone,21,jul,24.3,2,-1,0,unknown,no
45,housemaid,married,primary,yes,0,no,yes,unknown,17,jun,3.2,1,-1,0,unknown,no
60,technician,married,secondary,no,-20500,no,no,cellular,19,aug,2.9,2,-1,0,unknown,no
30,technician,married,secondary,no,11950,yes,no,cellular,21,nov,5.5,2,95,8,failure,no
30,management,single,tertiary,no,11000,no,yes,cellular,12,aug,2.4,2,-1,0,unknown,no
27,unemployed,single,secondary,no,7700,no,no,telephone,9,feb,0.9,5,-1,0,unknown,no
41,self-employed,married,secondary,no,31700,yes,no,cellular,16,jul,4.5,2,-1,0,unknown,no
33,services,single,secondary,no,2400,yes,no,cellular,17,apr,5.6,1,-1,0,unknown,no
58,retired,divorced,secondary,no,950,no,no,cellular,29,jul,5.0,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,124650,no,no,cellular,28,jan,5.4,2,-1,0,unknown,yes
31,services,single,tertiary,no,31000,no,no,cellular,30,apr,4.1,1,87,1,failure,no
58,retired,married,secondary,no,276150,no,no,unknown,20,jun,2.9,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,-12850,yes,no,unknown,30,may,5.7,7,-1,0,unknown,no
49,technician,married,secondary,no,-10250,yes,yes,cellular,14,may,0.6,6,309,1,failure,no
30,management,single,tertiary,no,17350,no,no,cellular,22,aug,4.3,2,-1,0,unknown,no
33,unemployed,single,primary,no,19800,no,no,cellular,22,feb,6.9,3,-1,0,unknown,no
39,technician,married,secondary,no,149150,no,no,cellular,3,dec,8.4,1,-1,0,unknown,yes
56,entrepreneur,married,tertiary,no,806250,no,no,telephone,21,nov,3.3,1,-1,0,unknown,no
65,technician,married,secondary,no,115150,no,no,cellular,1,sep,2.1,2,-1,0,unknown,no
25,blue-collar,married,primary,no,0,no,no,cellular,7,jul,2.4,1,-1,0,unknown,no
42,technician,married,secondary,no,-40650,yes,no,unknown,18,jun,1.1,4,-1,0,unknown,no
54,technician,divorced,secondary,no,40700,yes,no,unknown,30,may,2.1,1,-1,0,unknown,no
48,management,married,secondary,no,8050,yes,no,unknown,5,may,4.2,3,-1,0,unknown,no
31,blue-collar,single,secondary,no,56200,yes,no,cellular,18,may,1.9,4,-1,0,unknown,no
30,entrepreneur,single,secondary,no,36600,no,no,cellular,3,feb,23.9,4,-1,0,unknown,yes
52,blue-collar,married,secondary,no,1300,yes,no,cellular,8,may,3.7,2,368,1,failure,no
56,management,divorced,unknown,no,42700,no,no,cellular,27,may,2.5,1,-1,0,unknown,no
30,management,single,secondary,no,9300,yes,no,cellular,20,nov,4.4,3,-1,0,unknown,no
25,blue-collar,single,secondary,no,-17500,yes,no,unknown,23,jun,2.1,3,-1,0,unknown,no
33,technician,single,secondary,no,291650,yes,no,cellular,8,aug,2.1,2,-1,0,unknown,no
35,technician,married,secondary,no,-14400,yes,yes,cellular,30,apr,2.6,3,-1,0,unknown,no
35,management,married,tertiary,no,0,yes,yes,cellular,25,jul,1.9,4,-1,0,unknown,no
38,admin.,single,unknown,no,0,yes,no,cellular,15,may,1.6,2,-1,0,unknown,no
58,blue-collar,married,primary,no,0,no,no,telephone,16,jul,9.8,6,-1,0,unknown,no
35,blue-collar,married,secondary,no,60350,yes,no,cellular,17,apr,12.1,2,331,1,success,no
37,management,married,tertiary,no,1700,yes,no,unknown,2,jun,2.2,2,-1,0,unknown,no
27,services,single,secondary,no,16950,no,no,cellular,4,jun,3.5,1,-1,0,unknown,yes
35,management,divorced,tertiary,no,42950,yes,yes,cellular,19,nov,26.4,1,-1,0,unknown,yes
57,retired,married,primary,no,175900,yes,no,cellular,25,aug,10.9,3,-1,0,unknown,yes
64,unknown,married,unknown,no,139950,no,no,telephone,9,sep,6.8,4,-1,0,unknown,no
32,admin.,divorced,secondary,no,-12050,no,yes,unknown,27,jun,14.8,2,-1,0,unknown,yes
43,retired,married,secondary,no,40400,no,no,cellular,16,jul,8.5,3,-1,0,unknown,no
38,management,divorced,tertiary,no,221250,yes,no,unknown,30,may,3.2,1,-1,0,unknown,no
84,retired,married,primary,no,89550,no,no,telephone,30,oct,1.5,3,-1,0,unknown,no
26,services,single,secondary,no,-3600,yes,no,unknown,30,jun,1.9,9,-1,0,unknown,no
50,management,married,tertiary,no,131450,yes,no,telephone,15,jul,1.5,4,-1,0,unknown,no
60,services,married,secondary,no,221400,no,no,cellular,9,nov,2.6,1,96,6,failure,no
34,housemaid,married,primary,no,200,no,no,cellular,20,aug,1.4,4,-1,0,unknown,no
41,blue-collar,married,secondary,no,37500,yes,no,cellular,31,jul,4.0,2,-1,0,unknown,no
33,admin.,single,tertiary,no,0,no,no,cellular,26,jan,2.1,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,2800,yes,no,cellular,20,apr,1.3,2,285,1,failure,no
35,services,single,secondary,no,1250,yes,no,cellular,10,jul,2.9,1,-1,0,unknown,no
43,self-employed,married,secondary,no,24350,yes,no,telephone,18,may,1.4,2,279,4,failure,no
32,management,single,tertiary,no,317950,no,no,cellular,6,aug,3.6,1,-1,0,unknown,no
37,services,divorced,secondary,no,45200,yes,no,unknown,12,may,9.0,1,-1,0,unknown,no
40,entrepreneur,married,secondary,no,-6250,no,yes,cellular,31,jul,6.7,5,-1,0,unknown,no
34,blue-collar,married,secondary,no,24800,yes,no,cellular,13,may,6.1,1,-1,0,unknown,yes
77,retired,married,secondary,no,60400,no,no,telephone,28,apr,1.7,4,-1,0,unknown,no
38,services,married,secondary,no,0,yes,yes,cellular,11,may,2.6,2,304,2,failure,no
49,technician,single,secondary,no,-4850,yes,no,unknown,6,jun,2.0,2,-1,0,unknown,no
37,blue-collar,married,primary,no,2650,yes,no,unknown,19,may,8.3,4,-1,0,unknown,no
54,management,married,tertiary,no,22300,no,no,cellular,3,mar,2.7,4,102,4,other,no
30,management,single,tertiary,no,-33600,no,no,cellular,12,aug,2.7,2,-1,0,unknown,no
32,technician,single,secondary,no,-250,no,yes,cellular,26,aug,5.5,4,-1,0,unknown,no
31,blue-collar,married,primary,no,150350,yes,no,unknown,9,may,5.2,1,-1,0,unknown,no
39,management,married,primary,no,0,no,no,unknown,11,jun,5.6,7,-1,0,unknown,no
42,management,married,secondary,no,-9450,yes,no,unknown,12,may,4.6,2,-1,0,unknown,no
45,blue-collar,married,unknown,no,45450,yes,no,cellular,30,jan,3.3,1,262,1,other,no
45,management,divorced,tertiary,no,313450,yes,no,cellular,29,jul,0.8,2,-1,0,unknown,no
21,blue-collar,single,secondary,no,8200,no,no,cellular,26,may,4.8,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,10550,yes,no,telephone,8,may,9.6,3,368,4,failure,no
38,technician,married,secondary,no,100000,yes,no,cellular,7,may,3.8,2,-1,0,unknown,no
40,management,married,tertiary,no,226950,no,no,cellular,13,jul,4.8,3,439,1,failure,yes
48,management,single,tertiary,no,25250,no,no,cellular,26,aug,5.8,5,-1,0,unknown,no
45,management,married,tertiary,no,192850,yes,no,cellular,2,feb,3.8,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,9800,yes,yes,unknown,3,jun,1.6,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,11.8,1,-1,0,unknown,no
41,housemaid,single,secondary,no,109200,no,no,unknown,19,jun,2.0,2,-1,0,unknown,no
32,management,single,tertiary,no,111650,no,no,cellular,29,aug,1.9,15,-1,0,unknown,no
32,blue-collar,married,primary,no,10850,yes,no,unknown,16,may,3.3,3,-1,0,unknown,no
24,blue-collar,single,secondary,no,0,yes,no,unknown,19,may,3.9,1,-1,0,unknown,no
45,unemployed,married,primary,no,100,no,no,cellular,4,aug,7.4,1,-1,0,unknown,no
45,admin.,married,secondary,no,69350,yes,no,cellular,10,jul,7.9,1,-1,0,unknown,no
30,unemployed,married,primary,no,89350,no,no,cellular,19,oct,1.8,1,-1,0,unknown,no
56,entrepreneur,married,secondary,no,16950,yes,no,cellular,26,may,4.7,1,98,3,other,no
26,technician,married,secondary,no,-5950,no,yes,cellular,9,jul,6.5,5,-1,0,unknown,yes
85,retired,married,unknown,no,96700,no,no,telephone,12,jan,2.8,1,-1,0,unknown,no
51,management,married,tertiary,no,-150,no,no,cellular,21,aug,1.8,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,-4800,yes,no,unknown,27,may,3.1,2,-1,0,unknown,no
33,self-employed,married,tertiary,no,-5150,yes,no,cellular,19,nov,3.0,2,175,1,failure,no
38,blue-collar,married,secondary,no,14200,yes,yes,unknown,3,jun,17.7,6,-1,0,unknown,no
38,unemployed,married,secondary,no,46300,no,no,unknown,17,jun,12.3,5,-1,0,unknown,no
35,entrepreneur,married,primary,yes,1250,no,yes,cellular,7,jul,4.4,1,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,20350,yes,no,cellular,28,jul,3.7,2,-1,0,unknown,no
32,services,married,secondary,no,12600,yes,yes,cellular,25,jul,3.0,4,-1,0,unknown,no
36,blue-collar,single,secondary,no,25350,yes,no,cellular,22,may,4.0,1,-1,0,unknown,no
20,admin.,single,secondary,no,16800,no,yes,cellular,5,jun,2.7,1,-1,0,unknown,no
60,retired,married,primary,no,22900,yes,no,unknown,16,may,2.2,1,-1,0,unknown,no
33,management,single,tertiary,no,2400,yes,no,cellular,11,may,7.2,1,173,5,failure,no
35,management,single,tertiary,no,9050,yes,no,cellular,8,aug,2.7,4,-1,0,unknown,no
31,services,married,primary,no,-36600,yes,no,unknown,8,may,0.6,2,-1,0,unknown,no
30,management,single,tertiary,no,-10900,yes,no,cellular,27,aug,0.7,15,-1,0,unknown,no
72,retired,married,secondary,no,0,no,no,cellular,29,oct,3.7,3,-1,0,unknown,yes
40,management,married,secondary,no,62550,yes,no,cellular,5,aug,7.3,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,514350,yes,no,cellular,20,nov,5.4,1,-1,0,unknown,no
60,blue-collar,married,primary,no,24650,no,no,cellular,18,aug,11.7,4,-1,0,unknown,yes
46,technician,married,secondary,no,102250,yes,no,cellular,21,nov,5.2,2,-1,0,unknown,no
49,admin.,single,secondary,no,225450,no,no,unknown,6,jun,1.2,2,-1,0,unknown,no
27,technician,single,secondary,no,24350,yes,no,cellular,23,jul,5.8,1,-1,0,unknown,no
47,blue-collar,married,primary,no,9650,yes,no,cellular,29,aug,3.4,2,-1,0,unknown,no
47,management,married,tertiary,no,13000,no,yes,cellular,8,aug,2.8,2,-1,0,unknown,no
40,technician,single,secondary,no,2850,no,yes,cellular,6,aug,2.2,4,-1,0,unknown,no
40,admin.,married,secondary,no,128700,yes,no,cellular,20,nov,9.1,1,-1,0,unknown,no
53,admin.,married,secondary,no,62600,no,no,cellular,17,aug,2.6,4,-1,0,unknown,no
